is_weekend,start_station,end_station,hour,omega
0,45,45,14,12.6
0,45,45,15,12.6
0,45,45,16,14.0
0,45,45,17,28.0
0,45,45,18,23.799999999999997
0,45,45,19,25.2
0,45,45,20,14.0
0,45,45,21,15.399999999999999
0,45,45,22,11.2
0,45,45,23,16.799999999999997
0,45,46,8,7.0
0,45,46,9,1.4
0,45,46,11,1.4
0,45,46,12,1.4
0,45,46,14,1.4
0,45,46,16,1.4
0,45,46,20,1.4
0,45,46,22,1.4
0,45,47,0,2.8
0,45,47,8,1.4
0,45,47,9,2.8
0,45,47,10,1.4
0,45,47,11,1.4
0,45,47,12,5.6
0,45,47,13,2.8
0,45,47,14,2.8
0,45,47,15,7.0
0,45,47,16,2.8
0,45,47,17,8.399999999999999
0,45,47,18,7.0
0,45,47,19,1.4
0,45,47,20,1.4
0,45,47,21,1.4
0,45,47,22,2.8
0,45,47,23,2.8
0,45,48,12,1.4
0,45,48,16,1.4
0,45,48,18,1.4
0,45,48,23,1.4
0,45,49,9,1.4
0,45,49,10,1.4
0,45,49,12,4.199999999999999
0,45,49,13,5.6
0,45,49,15,1.4
0,45,49,16,4.199999999999999
0,45,49,17,1.4
0,45,49,18,1.4
0,45,49,19,4.199999999999999
0,45,49,20,2.8
0,45,49,21,2.8
0,45,49,22,1.4
0,45,49,23,1.4
0,45,50,9,1.4
0,46,2,12,1.4
0,46,2,16,2.8
0,46,2,17,1.4
0,46,2,19,1.4
0,46,2,20,1.4
0,46,2,23,1.4
0,46,4,0,1.4
0,46,4,12,1.4
0,46,5,0,1.4
0,46,5,10,1.4
0,46,5,12,1.4
0,46,5,18,2.8
0,46,5,19,1.4
0,46,5,20,1.4
0,46,6,14,1.4
0,46,6,17,2.8
0,46,6,18,1.4
0,46,6,19,4.199999999999999
0,46,6,23,1.4
0,46,8,9,1.4
0,46,8,15,2.8
0,46,8,16,1.4
0,46,9,4,1.4
0,46,9,10,1.4
0,46,9,12,1.4
0,46,9,13,1.4
0,46,9,15,1.4
0,46,9,18,2.8
0,46,9,20,1.4
0,46,9,23,1.4
0,46,10,17,1.4
0,46,11,23,1.4
0,46,12,7,1.4
0,46,12,8,1.4
0,46,12,9,1.4
0,46,12,11,1.4
0,46,12,12,1.4
0,46,12,14,2.8
0,46,12,15,1.4
0,46,12,17,2.8
0,46,12,18,1.4
0,46,12,19,2.8
0,46,14,8,1.4
0,46,14,12,2.8
0,46,14,13,4.199999999999999
0,46,14,15,4.199999999999999
0,46,14,16,4.199999999999999
0,46,14,17,9.799999999999999
0,46,14,18,1.4
0,46,14,19,1.4
0,46,15,10,1.4
0,46,15,13,1.4
0,46,15,14,1.4
0,46,15,17,1.4
0,46,15,19,2.8
0,46,16,16,1.4
0,46,17,16,1.4
0,46,18,12,1.4
0,46,19,21,1.4
0,46,21,9,1.4
0,46,21,10,1.4
0,46,21,12,1.4
0,46,21,13,2.8
0,46,21,14,1.4
0,46,21,15,1.4
0,46,21,16,2.8
0,46,21,17,1.4
0,46,21,19,1.4
0,46,21,20,1.4
0,46,21,21,1.4
0,46,21,23,1.4
0,46,22,11,1.4
0,46,22,22,1.4
0,46,23,9,2.8
0,46,23,11,4.199999999999999
0,46,23,12,1.4
0,46,23,13,1.4
0,46,23,14,1.4
0,46,23,17,2.8
0,46,24,8,1.4
0,46,24,12,1.4
0,46,24,15,1.4
0,46,24,20,1.4
0,46,24,21,1.4
0,46,25,9,1.4
0,46,25,11,2.8
0,46,25,13,2.8
0,46,25,15,1.4
0,46,25,17,1.4
0,46,26,15,1.4
0,46,26,16,5.6
0,46,27,7,1.4
0,46,27,11,1.4
0,46,27,12,4.199999999999999
0,46,27,13,1.4
0,46,27,16,1.4
0,46,27,18,4.199999999999999
0,46,27,19,1.4
0,46,27,21,1.4
0,46,28,19,1.4
0,46,29,9,1.4
0,46,29,12,1.4
0,46,29,19,1.4
0,46,31,11,1.4
0,46,31,13,1.4
0,46,31,14,1.4
0,46,31,15,2.8
0,46,31,20,1.4
0,46,33,0,1.4
0,46,33,16,1.4
0,46,33,17,1.4
0,46,33,20,1.4
0,46,34,1,2.8
0,46,34,11,1.4
0,46,34,15,2.8
0,46,34,16,2.8
0,46,34,17,4.199999999999999
0,46,34,18,1.4
0,46,34,19,1.4
0,46,34,20,1.4
0,46,34,23,2.8
0,46,35,12,1.4
0,46,35,13,2.8
0,46,35,16,1.4
0,46,35,18,1.4
0,46,35,20,1.4
0,46,35,23,1.4
0,46,36,10,2.8
0,46,36,12,2.8
0,46,36,14,2.8
0,46,36,16,4.199999999999999
0,46,36,17,1.4
0,46,36,18,2.8
0,46,36,19,1.4
0,46,38,10,2.8
0,46,38,11,1.4
0,46,38,12,2.8
0,46,38,13,2.8
0,46,38,14,1.4
0,46,38,16,2.8
0,46,38,20,2.8
0,46,38,23,2.8
0,46,39,10,1.4
0,46,39,16,1.4
0,46,39,21,1.4
0,46,40,7,1.4
0,46,40,10,1.4
0,46,40,11,1.4
0,46,40,15,1.4
0,46,40,18,1.4
0,46,40,19,1.4
0,46,41,2,1.4
0,46,41,8,1.4
0,46,41,9,2.8
0,46,41,14,1.4
0,46,41,15,1.4
0,46,41,16,7.0
0,46,41,17,2.8
0,46,41,18,1.4
0,46,41,19,2.8
0,46,41,20,2.8
0,46,41,23,1.4
0,46,42,12,2.8
0,46,42,14,1.4
0,46,42,16,5.6
0,46,42,17,2.8
0,46,42,20,1.4
0,46,42,21,1.4
0,46,44,10,4.199999999999999
0,46,44,11,5.6
0,46,44,12,5.6
0,46,44,14,1.4
0,46,44,17,1.4
0,46,44,18,1.4
0,46,44,19,2.8
0,46,44,21,4.199999999999999
0,46,44,22,1.4
0,46,44,23,1.4
0,46,45,8,1.4
0,46,45,11,2.8
0,46,45,12,1.4
0,46,45,13,1.4
0,46,45,14,1.4
0,46,45,15,1.4
0,46,45,16,5.6
0,46,45,17,7.0
0,46,45,18,4.199999999999999
0,46,45,19,1.4
0,46,45,20,1.4
0,46,45,22,1.4
0,46,46,0,5.6
0,46,46,1,4.199999999999999
0,46,46,3,1.4
0,46,46,6,1.4
0,46,46,7,1.4
0,46,46,8,5.6
0,46,46,9,5.6
0,46,46,10,8.399999999999999
0,46,46,11,5.6
0,46,46,12,12.6
0,46,46,13,9.799999999999999
0,46,46,14,8.399999999999999
0,46,46,15,11.2
0,46,46,16,14.0
0,46,46,17,15.399999999999999
0,46,46,18,15.399999999999999
0,46,46,19,16.799999999999997
0,46,46,20,11.2
0,46,46,21,7.0
0,46,46,22,9.799999999999999
0,46,46,23,11.2
0,46,47,10,1.4
0,46,47,11,2.8
0,46,47,12,1.4
0,46,47,13,1.4
0,46,47,14,4.199999999999999
0,46,47,16,7.0
0,46,47,17,4.199999999999999
0,46,47,19,5.6
0,46,47,20,1.4
0,46,47,21,1.4
0,46,47,23,1.4
0,46,48,1,1.4
0,46,48,7,1.4
0,46,48,11,1.4
0,46,48,15,1.4
0,46,48,16,1.4
0,46,49,10,1.4
0,46,49,13,1.4
0,46,49,14,1.4
0,46,49,16,2.8
0,46,49,17,2.8
0,46,49,18,1.4
0,46,49,19,1.4
0,46,49,20,1.4
0,46,49,21,1.4
0,46,49,22,1.4
0,47,2,0,2.8
0,47,2,3,1.4
0,47,2,9,1.4
0,47,2,10,1.4
0,47,2,11,2.8
0,47,2,16,1.4
0,47,2,19,1.4
0,47,2,20,1.4
0,47,2,21,2.8
0,47,2,22,2.8
0,47,2,23,1.4
0,47,4,11,2.8
0,47,4,13,1.4
0,47,4,14,1.4
0,47,4,15,1.4
0,47,4,17,2.8
0,47,4,21,1.4
0,47,4,22,2.8
0,47,4,23,1.4
0,47,5,0,1.4
0,47,5,1,1.4
0,47,5,13,1.4
0,47,5,15,2.8
0,47,5,16,4.199999999999999
0,47,5,18,1.4
0,47,5,19,2.8
0,47,5,22,1.4
0,47,6,0,1.4
0,47,6,11,1.4
0,47,6,12,1.4
0,47,6,13,1.4
0,47,6,14,2.8
0,47,6,17,1.4
0,47,6,19,7.0
0,47,6,21,4.199999999999999
0,47,6,22,2.8
0,47,8,0,1.4
0,47,8,1,1.4
0,47,8,13,1.4
0,47,8,16,2.8
0,47,8,19,1.4
0,47,8,23,2.8
0,47,9,0,1.4
0,47,9,1,1.4
0,47,9,9,1.4
0,47,9,11,1.4
0,47,9,12,1.4
0,47,9,13,7.0
0,47,9,14,7.0
0,47,9,15,2.8
0,47,9,16,2.8
0,47,9,17,1.4
0,47,9,18,1.4
0,47,9,19,7.0
0,47,9,20,2.8
0,47,9,21,1.4
0,47,9,22,1.4
0,47,9,23,1.4
0,47,10,18,2.8
0,47,10,21,1.4
0,47,11,14,2.8
0,47,12,6,1.4
0,47,12,7,1.4
0,47,12,8,1.4
0,47,12,9,2.8
0,47,12,10,1.4
0,47,12,12,4.199999999999999
0,47,12,13,5.6
0,47,12,14,2.8
0,47,12,15,2.8
0,47,12,16,1.4
0,47,12,17,4.199999999999999
0,47,12,19,2.8
0,47,12,20,1.4
0,47,12,22,4.199999999999999
0,47,13,10,1.4
0,47,13,14,1.4
0,47,13,15,1.4
0,47,13,23,1.4
0,47,14,8,1.4
0,47,14,9,1.4
0,47,14,10,7.0
0,47,14,11,1.4
0,47,14,12,5.6
0,47,14,13,7.0
0,47,14,14,4.199999999999999
0,47,14,15,9.799999999999999
0,47,14,17,4.199999999999999
0,47,14,18,4.199999999999999
0,47,14,19,2.8
0,47,14,20,2.8
0,47,14,22,2.8
0,47,15,7,1.4
0,47,15,11,1.4
0,47,15,12,2.8
0,47,15,13,8.399999999999999
0,47,15,14,4.199999999999999
0,47,15,16,1.4
0,47,15,17,2.8
0,47,15,20,2.8
0,47,15,23,2.8
0,47,16,0,1.4
0,47,16,8,1.4
0,47,16,10,1.4
0,47,16,11,1.4
0,47,16,18,1.4
0,47,16,20,1.4
0,47,17,13,1.4
0,47,17,14,1.4
0,47,17,15,1.4
0,47,17,17,1.4
0,47,17,18,4.199999999999999
0,47,17,19,4.199999999999999
0,47,17,23,1.4
0,47,19,8,1.4
0,47,19,10,1.4
0,47,19,16,1.4
0,47,19,18,1.4
0,47,19,20,4.199999999999999
0,47,19,22,1.4
0,47,20,10,1.4
0,47,20,13,1.4
0,47,21,8,4.199999999999999
0,47,21,11,7.0
0,47,21,12,4.199999999999999
0,47,21,13,5.6
0,47,21,14,4.199999999999999
0,47,21,15,2.8
0,47,21,16,9.799999999999999
0,47,21,17,1.4
0,47,21,18,1.4
0,47,21,19,2.8
0,47,21,20,1.4
0,47,21,21,1.4
0,47,22,9,1.4
0,47,22,13,1.4
0,47,22,20,1.4
0,47,23,8,1.4
0,47,23,10,1.4
0,47,23,11,4.199999999999999
0,47,23,12,2.8
0,47,23,13,1.4
0,47,23,14,7.0
0,47,23,16,2.8
0,47,23,17,5.6
0,47,23,18,1.4
0,47,23,19,1.4
0,47,23,20,1.4
0,47,24,0,1.4
0,47,24,11,1.4
0,47,24,12,2.8
0,47,24,13,1.4
0,47,24,14,1.4
0,47,24,15,1.4
0,47,24,16,2.8
0,47,24,17,1.4
0,47,24,19,5.6
0,47,24,20,4.199999999999999
0,47,24,21,5.6
0,47,24,22,1.4
0,47,25,7,1.4
0,47,25,11,1.4
0,47,25,12,2.8
0,47,25,13,1.4
0,47,25,16,5.6
0,47,25,17,2.8
0,47,25,18,1.4
0,47,25,19,2.8
0,47,26,8,2.8
0,47,26,9,1.4
0,47,26,11,2.8
0,47,26,12,2.8
0,47,26,13,4.199999999999999
0,47,26,14,2.8
0,47,26,15,7.0
0,47,26,16,5.6
0,47,26,17,7.0
0,47,26,18,1.4
0,47,26,21,1.4
0,47,27,0,1.4
0,47,27,8,2.8
0,47,27,9,1.4
0,47,27,10,2.8
0,47,27,11,2.8
0,47,27,12,2.8
0,47,27,13,4.199999999999999
0,47,27,14,1.4
0,47,27,15,7.0
0,47,27,16,4.199999999999999
0,47,27,17,7.0
0,47,27,18,7.0
0,47,27,19,7.0
0,47,27,21,4.199999999999999
0,47,27,22,2.8
0,47,27,23,2.8
0,47,28,16,1.4
0,47,28,18,1.4
0,47,28,19,1.4
0,47,28,21,1.4
0,47,28,22,1.4
0,47,29,6,1.4
0,47,29,8,2.8
0,47,29,9,7.0
0,47,29,10,1.4
0,47,29,13,1.4
0,47,29,14,1.4
0,47,29,15,2.8
0,47,29,16,2.8
0,47,29,17,1.4
0,47,29,18,1.4
0,47,29,19,2.8
0,47,29,20,1.4
0,47,29,22,1.4
0,47,30,7,1.4
0,47,30,9,4.199999999999999
0,47,30,10,1.4
0,47,30,11,1.4
0,47,30,12,2.8
0,47,30,13,2.8
0,47,30,14,2.8
0,47,30,15,1.4
0,47,30,18,2.8
0,47,30,20,4.199999999999999
0,47,30,22,1.4
0,47,31,11,1.4
0,47,31,13,1.4
0,47,31,14,2.8
0,47,31,16,2.8
0,47,31,17,1.4
0,47,31,19,1.4
0,47,32,16,2.8
0,47,32,17,1.4
0,47,32,21,1.4
0,47,33,7,1.4
0,47,33,12,1.4
0,47,33,15,1.4
0,47,33,16,1.4
0,47,33,17,4.199999999999999
0,47,33,21,2.8
0,47,34,8,2.8
0,47,34,9,2.8
0,47,34,10,5.6
0,47,34,11,1.4
0,47,34,12,9.799999999999999
0,47,34,13,4.199999999999999
0,47,34,14,7.0
0,47,34,15,7.0
0,47,34,16,11.2
0,47,34,17,11.2
0,47,34,18,4.199999999999999
0,47,34,20,1.4
0,47,34,21,4.199999999999999
0,47,34,23,1.4
0,47,35,7,1.4
0,47,35,10,5.6
0,47,35,11,1.4
0,47,35,12,4.199999999999999
0,47,35,14,2.8
0,47,35,15,1.4
0,47,35,16,4.199999999999999
0,47,35,17,1.4
0,47,35,18,2.8
0,47,35,21,2.8
0,47,36,9,1.4
0,47,36,10,1.4
0,47,36,11,2.8
0,47,36,12,4.199999999999999
0,47,36,13,1.4
0,47,36,14,5.6
0,47,36,15,4.199999999999999
0,47,36,17,4.199999999999999
0,47,36,18,1.4
0,47,36,19,2.8
0,47,36,20,2.8
0,47,36,21,4.199999999999999
0,47,36,23,1.4
0,47,37,9,4.199999999999999
0,47,37,11,1.4
0,47,37,13,1.4
0,47,37,16,1.4
0,47,37,18,1.4
0,47,37,21,1.4
0,47,38,8,2.8
0,47,38,9,1.4
0,47,38,10,4.199999999999999
0,47,38,11,5.6
0,47,38,12,1.4
0,47,38,15,5.6
0,47,38,17,1.4
0,47,38,18,1.4
0,47,38,19,2.8
0,47,39,10,2.8
0,47,39,12,1.4
0,47,39,17,2.8
0,47,40,8,1.4
0,47,40,11,1.4
0,47,40,12,1.4
0,47,40,13,1.4
0,47,40,14,1.4
0,47,40,15,1.4
0,47,40,16,1.4
0,47,40,18,4.199999999999999
0,47,40,19,2.8
0,47,40,20,2.8
0,47,40,21,2.8
0,47,40,23,2.8
0,47,41,9,5.6
0,47,41,10,1.4
0,47,41,11,1.4
0,47,41,12,1.4
0,47,41,13,5.6
0,47,41,14,4.199999999999999
0,47,41,15,7.0
0,47,41,16,7.0
0,47,41,17,8.399999999999999
0,47,41,18,2.8
0,47,41,19,4.199999999999999
0,47,41,20,4.199999999999999
0,47,41,21,5.6
0,47,41,23,1.4
0,47,42,2,1.4
0,47,42,8,2.8
0,47,42,10,1.4
0,47,42,12,4.199999999999999
0,47,42,13,4.199999999999999
0,47,42,14,4.199999999999999
0,47,42,15,7.0
0,47,42,16,2.8
0,47,42,17,4.199999999999999
0,47,42,18,5.6
0,47,42,19,7.0
0,47,42,20,5.6
0,47,42,21,1.4
0,47,42,22,4.199999999999999
0,47,42,23,1.4
0,47,43,10,1.4
0,47,43,11,1.4
0,47,43,12,1.4
0,47,43,13,2.8
0,47,43,15,2.8
0,47,43,19,1.4
0,47,43,20,1.4
0,47,44,8,2.8
0,47,44,11,1.4
0,47,44,12,1.4
0,47,44,13,1.4
0,47,44,14,1.4
0,47,44,16,1.4
0,47,45,1,2.8
0,47,45,8,1.4
0,47,45,9,1.4
0,47,45,10,5.6
0,47,45,11,2.8
0,47,45,12,4.199999999999999
0,47,45,13,5.6
0,47,45,14,7.0
0,47,45,15,1.4
0,47,45,16,11.2
0,47,45,17,7.0
0,47,45,18,1.4
0,47,45,19,4.199999999999999
0,47,45,20,2.8
0,47,45,21,2.8
0,47,45,22,5.6
0,47,46,3,1.4
0,47,46,8,4.199999999999999
0,47,46,9,1.4
0,47,46,11,2.8
0,47,46,14,2.8
0,47,46,15,4.199999999999999
0,47,46,16,2.8
0,47,46,18,1.4
0,47,46,19,1.4
0,47,46,22,1.4
0,47,47,0,12.6
0,47,47,1,11.2
0,47,47,2,5.6
0,47,47,3,2.8
0,47,47,4,4.199999999999999
0,47,47,5,1.4
0,47,47,6,1.4
0,47,47,7,5.6
0,47,47,8,16.799999999999997
0,47,47,9,11.2
0,47,47,10,14.0
0,47,47,11,12.6
0,47,47,12,23.799999999999997
0,47,47,13,19.599999999999998
0,47,47,14,21.0
0,47,47,15,22.4
0,47,47,16,25.2
0,47,47,17,28.0
0,47,47,18,28.0
0,47,47,19,25.2
0,47,47,20,21.0
0,47,47,21,14.0
0,47,47,22,12.6
0,47,47,23,15.399999999999999
0,47,48,9,1.4
0,47,48,10,2.8
0,47,48,11,1.4
0,47,48,12,1.4
0,47,48,13,2.8
0,47,48,16,2.8
0,47,48,17,1.4
0,47,48,18,2.8
0,47,48,20,1.4
0,47,48,22,2.8
0,47,49,7,1.4
0,47,49,9,4.199999999999999
0,47,49,11,1.4
0,47,49,12,1.4
0,47,49,13,5.6
0,47,49,14,5.6
0,47,49,15,7.0
0,47,49,16,2.8
0,47,49,17,8.399999999999999
0,47,49,18,8.399999999999999
0,47,49,19,4.199999999999999
0,47,49,20,8.399999999999999
0,47,49,21,5.6
0,47,49,22,2.8
0,47,49,23,1.4
0,47,50,10,2.8
0,47,50,12,1.4
0,47,50,13,1.4
0,47,50,14,2.8
0,47,50,17,2.8
0,47,50,22,1.4
0,48,2,0,1.4
0,48,2,13,1.4
0,48,2,18,1.4
0,48,4,14,1.4
0,48,4,15,1.4
0,48,4,18,2.8
0,48,5,9,1.4
0,48,5,10,1.4
0,48,5,17,1.4
0,48,5,19,1.4
0,48,5,20,1.4
0,48,5,21,1.4
0,48,5,23,1.4
0,48,6,15,1.4
0,48,6,16,2.8
0,48,6,17,1.4
0,48,6,20,1.4
0,48,6,21,2.8
0,48,6,23,1.4
0,48,8,16,1.4
0,48,8,20,1.4
0,48,8,23,1.4
0,48,9,15,1.4
0,48,9,16,2.8
0,48,9,17,2.8
0,48,9,18,2.8
0,48,9,19,1.4
0,48,9,20,1.4
0,48,9,21,1.4
0,48,9,23,2.8
0,48,12,7,1.4
0,48,12,9,1.4
0,48,12,15,1.4
0,48,12,16,5.6
0,48,12,18,1.4
0,48,12,22,1.4
0,48,13,9,1.4
0,48,13,10,1.4
0,48,14,8,1.4
0,48,14,11,1.4
0,48,14,12,1.4
0,48,14,13,1.4
0,48,14,17,1.4
0,48,14,18,2.8
0,48,14,20,1.4
0,48,14,21,1.4
0,48,15,16,1.4
0,48,15,20,1.4
0,48,16,20,1.4
0,48,17,22,1.4
0,48,19,12,1.4
0,48,19,13,1.4
0,48,21,12,1.4
0,48,21,15,1.4
0,48,21,17,1.4
0,48,21,18,1.4
0,48,23,8,2.8
0,48,23,12,1.4
0,48,23,15,1.4
0,48,23,16,1.4
0,48,23,18,1.4
0,48,24,0,1.4
0,48,24,12,1.4
0,48,24,14,1.4
0,48,25,10,1.4
0,48,25,12,1.4
0,48,25,13,1.4
0,48,25,14,1.4
0,48,25,19,1.4
0,48,26,12,1.4
0,48,27,7,1.4
0,48,27,16,2.8
0,48,29,13,1.4
0,48,29,18,1.4
0,48,30,10,4.199999999999999
0,48,30,15,4.199999999999999
0,48,30,18,2.8
0,48,30,20,1.4
0,48,30,21,2.8
0,48,31,14,1.4
0,48,31,18,1.4
0,48,33,21,1.4
0,48,34,10,1.4
0,48,34,13,1.4
0,48,34,15,2.8
0,48,34,17,1.4
0,48,34,18,2.8
0,48,34,23,1.4
0,48,35,0,1.4
0,48,35,13,2.8
0,48,35,14,1.4
0,48,35,15,1.4
0,48,35,16,2.8
0,48,35,18,1.4
0,48,35,19,1.4
0,48,35,20,1.4
0,48,35,21,1.4
0,48,36,7,1.4
0,48,36,15,1.4
0,48,36,17,1.4
0,48,36,19,1.4
0,48,37,13,1.4
0,48,37,16,1.4
0,48,37,17,1.4
0,48,37,18,1.4
0,48,38,12,1.4
0,48,38,13,2.8
0,48,38,16,1.4
0,48,38,20,1.4
0,48,38,22,1.4
0,48,39,15,1.4
0,48,39,17,1.4
0,48,40,8,1.4
0,48,40,9,1.4
0,48,40,17,1.4
0,48,41,10,1.4
0,48,41,15,1.4
0,48,41,17,1.4
0,48,41,18,2.8
0,48,41,19,1.4
0,48,42,13,2.8
0,48,42,14,1.4
0,48,42,16,2.8
0,48,42,17,1.4
0,48,42,19,1.4
0,48,42,21,1.4
0,48,43,18,1.4
0,48,44,1,1.4
0,48,44,8,1.4
0,48,44,12,1.4
0,48,44,13,1.4
0,48,44,15,1.4
0,48,44,18,1.4
0,48,46,18,1.4
0,48,46,20,1.4
0,48,46,22,1.4
0,48,47,11,1.4
0,48,47,12,1.4
0,48,47,15,1.4
0,48,47,16,1.4
0,48,47,17,1.4
0,48,47,18,1.4
0,48,47,23,1.4
0,48,48,0,5.6
0,48,48,1,5.6
0,48,48,2,2.8
0,48,48,3,4.199999999999999
0,48,48,4,2.8
0,48,48,5,1.4
0,48,48,7,1.4
0,48,48,8,5.6
0,48,48,9,2.8
0,48,48,10,4.199999999999999
0,48,48,11,2.8
0,48,48,12,2.8
0,48,48,13,7.0
0,48,48,14,11.2
0,48,48,15,7.0
0,48,48,16,11.2
0,48,48,17,12.6
0,48,48,18,14.0
0,48,48,19,15.399999999999999
0,48,48,20,8.399999999999999
0,48,48,21,8.399999999999999
0,48,48,22,8.399999999999999
0,48,48,23,7.0
0,48,49,0,1.4
0,48,49,9,1.4
0,48,49,11,1.4
0,48,49,17,1.4
0,48,49,18,2.8
0,48,49,19,4.199999999999999
0,48,49,20,2.8
0,48,49,21,1.4
0,48,49,23,1.4
0,48,50,1,1.4
0,48,50,8,1.4
0,48,50,17,1.4
0,48,50,21,1.4
0,49,2,1,2.8
0,49,2,2,1.4
0,49,2,19,1.4
0,49,4,10,1.4
0,49,4,13,1.4
0,49,4,17,1.4
0,49,4,18,1.4
0,49,4,21,2.8
0,49,4,22,2.8
0,49,5,9,1.4
0,49,5,12,5.6
0,49,5,15,1.4
0,49,5,17,1.4
0,49,5,18,1.4
0,49,5,19,1.4
0,49,5,20,4.199999999999999
0,49,5,21,4.199999999999999
0,49,5,22,1.4
0,49,6,0,1.4
0,49,6,9,5.6
0,49,6,11,1.4
0,49,6,13,4.199999999999999
0,49,6,14,1.4
0,49,6,15,1.4
0,49,6,16,1.4
0,49,6,17,1.4
0,49,6,18,2.8
0,49,6,20,1.4
0,49,6,21,1.4
0,49,8,15,1.4
0,49,8,17,1.4
0,49,8,18,1.4
0,49,8,19,1.4
0,49,9,1,1.4
0,49,9,9,2.8
0,49,9,10,1.4
0,49,9,12,1.4
0,49,9,13,1.4
0,49,9,14,1.4
0,49,9,15,1.4
0,49,9,16,2.8
0,49,9,17,5.6
0,49,9,18,4.199999999999999
0,49,9,19,4.199999999999999
0,49,9,20,5.6
0,49,9,21,7.0
0,49,9,22,1.4
0,49,9,23,1.4
0,49,10,19,1.4
0,49,11,10,2.8
0,49,11,12,1.4
0,49,12,9,1.4
0,49,12,11,1.4
0,49,12,14,1.4
0,49,12,16,4.199999999999999
0,49,12,17,4.199999999999999
0,49,12,19,4.199999999999999
0,49,12,20,4.199999999999999
0,49,12,23,2.8
0,49,13,20,1.4
0,49,14,8,1.4
0,49,14,9,4.199999999999999
0,49,14,10,4.199999999999999
0,49,14,12,2.8
0,49,14,13,8.399999999999999
0,49,14,14,7.0
0,49,14,15,5.6
0,49,14,16,8.399999999999999
0,49,14,17,7.0
0,49,14,18,5.6
0,49,14,19,2.8
0,49,14,20,1.4
0,49,14,21,2.8
0,49,14,22,2.8
0,49,15,11,1.4
0,49,15,19,2.8
0,49,15,20,4.199999999999999
0,49,16,20,1.4
0,49,16,22,2.8
0,49,17,9,1.4
0,49,17,18,1.4
0,49,17,19,1.4
0,49,18,10,1.4
0,49,18,12,1.4
0,49,18,21,1.4
0,49,19,9,2.8
0,49,19,10,2.8
0,49,19,11,1.4
0,49,19,12,1.4
0,49,19,13,1.4
0,49,19,14,1.4
0,49,19,15,2.8
0,49,19,16,1.4
0,49,19,18,1.4
0,49,19,22,1.4
0,49,21,0,1.4
0,49,21,8,1.4
0,49,21,10,1.4
0,49,21,11,4.199999999999999
0,49,21,12,2.8
0,49,21,13,1.4
0,49,21,14,2.8
0,49,21,16,2.8
0,49,21,17,5.6
0,49,21,18,2.8
0,49,21,19,1.4
0,49,21,20,2.8
0,49,21,21,2.8
0,49,21,23,7.0
0,49,22,21,1.4
0,49,22,22,1.4
0,49,22,23,1.4
0,49,23,8,1.4
0,49,23,12,2.8
0,49,23,13,1.4
0,49,23,14,1.4
0,49,23,18,1.4
0,49,23,21,1.4
0,49,24,19,1.4
0,49,24,23,1.4
0,49,25,13,2.8
0,49,25,14,2.8
0,49,25,15,1.4
0,49,25,17,2.8
0,49,25,18,1.4
0,49,25,20,1.4
0,49,25,23,2.8
0,49,26,8,1.4
0,49,26,9,1.4
0,49,26,10,4.199999999999999
0,49,26,11,2.8
0,49,26,12,1.4
0,49,26,13,2.8
0,49,26,14,1.4
0,49,26,16,1.4
0,49,26,17,4.199999999999999
0,49,26,18,1.4
0,49,26,19,1.4
0,49,26,21,1.4
0,49,27,10,1.4
0,49,27,12,1.4
0,49,27,13,2.8
0,49,27,15,2.8
0,49,27,16,1.4
0,49,27,17,1.4
0,49,27,18,1.4
0,49,27,19,4.199999999999999
0,49,27,20,2.8
0,49,27,21,1.4
0,49,27,22,1.4
0,49,27,23,4.199999999999999
0,49,28,6,1.4
0,49,28,16,1.4
0,49,29,9,2.8
0,49,29,11,1.4
0,49,29,13,2.8
0,49,29,14,1.4
0,49,29,15,2.8
0,49,29,16,1.4
0,49,29,17,4.199999999999999
0,49,29,18,5.6
0,49,29,19,1.4
0,49,29,20,4.199999999999999
0,49,29,21,2.8
0,49,30,9,1.4
0,49,30,11,2.8
0,49,30,12,2.8
0,49,30,13,5.6
0,49,30,14,4.199999999999999
0,49,30,16,5.6
0,49,30,17,1.4
0,49,30,18,5.6
0,49,30,19,8.399999999999999
0,49,30,20,7.0
0,49,30,21,5.6
0,49,30,22,1.4
0,49,30,23,1.4
0,49,31,11,1.4
0,49,31,15,1.4
0,49,31,19,1.4
0,49,31,21,1.4
0,49,33,7,2.8
0,49,33,8,2.8
0,49,33,9,1.4
0,49,33,11,1.4
0,49,33,13,1.4
0,49,33,14,1.4
0,49,33,15,1.4
0,49,33,16,4.199999999999999
0,49,33,18,1.4
0,49,33,20,1.4
0,49,33,22,2.8
0,49,34,9,1.4
0,49,34,10,4.199999999999999
0,49,34,11,4.199999999999999
0,49,34,12,2.8
0,49,34,13,5.6
0,49,34,15,2.8
0,49,34,16,2.8
0,49,34,17,2.8
0,49,34,18,1.4
0,49,34,21,1.4
0,49,34,22,1.4
0,49,35,0,1.4
0,49,35,9,1.4
0,49,35,10,2.8
0,49,35,11,4.199999999999999
0,49,35,12,2.8
0,49,35,13,1.4
0,49,35,14,5.6
0,49,35,16,5.6
0,49,35,18,1.4
0,49,35,19,2.8
0,49,35,22,2.8
0,49,35,23,1.4
0,49,36,5,1.4
0,49,36,9,1.4
0,49,36,11,2.8
0,49,36,13,2.8
0,49,36,14,2.8
0,49,36,18,1.4
0,49,36,19,2.8
0,49,36,22,2.8
0,49,36,23,1.4
