is_weekend,end_station,end_power_class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,26,low,0.0,1.4,1.4,0.0,1.4,0.0,2.8,2.8,4.199999999999999,2.916666666666666,4.199999999999999,4.327272727272727,4.435869565217391,4.249999999999999,4.34,4.375,4.369696969696969,4.427027027027027,4.361538461538461,4.27,2.8777777777777778,4.34,4.375,3.15
0,27,high,4.748484848484848,4.8999999999999995,4.8999999999999995,2.8,4.666666666666666,3.0333333333333337,4.3940594059405935,4.892222222222222,5.876682508947955,5.371743737763155,4.98243906455863,5.322107603703434,5.432377093029476,5.556741849699596,5.662321416814799,5.67145752717892,5.516907125668496,6.272018246985989,5.911493523658472,5.428846153846154,5.209471037269869,5.227863564251718,4.872,4.773846153846153
0,27,inactive,4.8999999999999995,4.55,2.8,3.5,1.4,2.8,1.4,4.483333333333334,4.6925953079178875,4.6766608391608395,4.384210526315789,4.710775862068965,4.651573854863613,4.842043010752688,4.5821587867975015,4.832065914770041,4.659701492537313,4.813383838383838,4.584422442244224,4.807705479452054,4.42909090909091,4.575609756097561,5.276666666666666,4.8999999999999995
0,27,low,4.355555555555555,1.8666666666666665,1.4,0.0,0.0,2.8,2.84,4.35,4.646257549611734,4.355555555555555,4.199999999999999,4.371171171171171,4.722845417236662,4.670272727272727,4.416666666666667,4.557241379310345,4.564510779436152,4.721212121212121,4.507499999999999,4.737617554858934,4.506376811594203,4.4896551724137925,4.496969696969696,1.496551724137931
0,28,high,1.6333333333333333,1.4,1.4,1.4,0.0,1.4,1.5866666666666664,1.690566037735849,1.8260869565217388,1.68,1.5999999999999999,1.5999999999999999,1.657894736842105,1.6279069767441863,1.4874999999999998,1.694736842105263,1.6916666666666664,1.7721518987341776,1.7393939393939393,1.7599999999999998,1.8836363636363638,1.454901960784314,1.7043478260869565,1.7818181818181817
0,28,inactive,1.4,1.4,1.4,0.0,0.0,1.4,1.4,1.4,1.496551724137931,1.6153846153846148,1.4,1.4,1.4,1.4,1.4,1.4482758620689653,1.7043478260869565,1.4823529411764704,1.589189189189189,1.6210526315789473,1.4777777777777776,1.4874999999999998,1.8,1.6153846153846148
0,28,low,1.4,1.4,0.0,0.0,0.0,1.4,1.4,1.5166666666666664,1.4736842105263157,1.575,1.575,1.4,1.4,1.4,1.4,1.4999999999999998,1.533333333333333,1.4,1.460869565217391,1.575,1.4,1.4933333333333336,1.4,1.4
0,29,high,4.555555555555555,4.666666666666666,4.199999999999999,4.199999999999999,4.199999999999999,2.8,4.199999999999999,4.199999999999999,4.629655172413793,5.007342799188641,4.5485005924710595,4.471717171717171,4.613557213930348,4.647558174373314,4.522368421052632,4.867118644067798,5.04824765478424,5.23807881773399,5.1410050849291355,5.343037974683544,5.220315442955908,5.060709743789135,4.799492143306097,4.853895071542129
0,29,inactive,4.199999999999999,4.199999999999999,4.666666666666666,6.3,5.6,1.4,2.8,4.199999999999999,4.258333333333334,4.265116279069767,4.6499999999999995,4.34,4.433333333333334,4.619999999999999,4.333333333333332,4.633333333333333,4.266666666666666,4.62840909090909,4.6228434886499405,4.460849985927385,4.381481481481481,4.2368421052631575,4.273684210526315,4.511111111111111
0,29,low,4.199999999999999,4.199999999999999,4.199999999999999,1.4,0.0,4.199999999999999,1.4,1.4,4.199999999999999,4.307692307692307,4.666666666666666,4.4799999999999995,4.199999999999999,4.3999999999999995,4.199999999999999,4.199999999999999,4.5,4.394352941176471,4.55158371040724,4.637948717948717,4.598983253588517,4.666666666666666,4.375,5.6
0,30,high,4.3999999999999995,4.666666666666666,4.199999999999999,4.199999999999999,4.199999999999999,2.8,4.666666666666666,4.327272727272727,4.6007319587628865,4.581818181818181,4.527696078431372,4.421587960560456,4.682539682539682,4.8320740740740735,4.7122856872217485,4.789330506977565,5.006891132407454,4.994550809247048,5.2480214810627475,5.680233356211393,5.107704042715484,5.137328260410062,4.705246422893482,4.849673202614379
0,30,inactive,5.6,5.133333333333333,4.199999999999999,6.533333333333333,0.0,2.8,2.8,2.8,4.394026284348865,4.293333333333333,4.199999999999999,4.327272727272727,4.429239766081872,5.133333333333334,4.386666666666667,4.327272727272727,4.3938461538461535,4.572979797979798,4.615508021390374,4.428571428571429,4.543396226415094,4.467555555555555,4.576923076923077,4.199999999999999
0,30,low,5.6933333333333325,2.8,1.4,1.4,0.0,0.0,1.4,2.8,4.307692307692307,4.199999999999999,4.293333333333333,4.199999999999999,4.199999999999999,4.4799999999999995,4.5420454545454545,4.541025641025642,4.347368421052631,5.116666666666666,4.664583333333333,4.366666666666666,4.692592592592592,4.260869565217392,4.725,4.327272727272727
